company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Assyrian Policy Institute,2018-01-01,https://www.assyrianpolicy.org,"Washington, District of Columbia, United States","Community and Lifestyle, Education, Other, Social Impact","Communities, Education, Non Profit",890707.0,"Assyrian Policy Institute is an organization that supports Assyrians as they struggle to maintain their rights to the lands they have inhabited for thousands of years, their ancient language, equal opportunities in education and employment, and full participation in public life. They establish new policies that would create conditions of equality for Assyrians in the countries that form their ancestral homeland. They work to ensure that Assyrians struggling to maintain their rights in their homeland can make their voices heard.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,49650,False,False
Reserve Pharma,2019-01-01,https://www.reservepharma.com/,"Los Angeles, California, United States","Biotechnology, Professional Services, Science and Engineering, Transportation","Biotechnology, Consulting, Logistics, Risk Management",2209004.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,74700,False,False
New Path Vision,2021-01-01,https://newpathvision.com/,"Pottstown, Pennsylvania, United States",Health Care,"Health Care, Medical",1965944.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,70808,False,False
vGics Global,2021-01-01,https://www.vgicsglobal.com,"Brooklyn, New York, United States","Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Consulting, Cyber Security, Information Technology",1203195.0,"vGics Global is a company that offers IT consulting services. They aim to enhance and safeguard business operations through their expertise. The company provides tailored solutions to empower global enterprises. Their services include cloud computing and digital transformation. They also have a strong focus on innovation, aiming to help businesses embark on transformational journeys. In addition, vGics Global offers opportunities for learning new technologies and showcasing prototypes or working features in existing products.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,56239,False,False
Find Cheap Flights,2019-12-17,https://www.for-cheapflights.com/,"New York, New York, United States","Commerce and Shopping, Travel and Tourism","E-Commerce, Travel",928427.0,"Find Cheap and Best Flights Price Domestic and International Flight Tickets Booking with Best Deals in Last-Minute. UPTO 30% OFF,  Book Lowest Price Tickets Online. Enquire Now!",11-50,,,,,,,,11-50,Private,,,,,,6,2019,50573,False,False
Create Custom Logo,2022-03-05,https://createcustomlogo.com/,"Chicago, Illinois, United States",Design,"Graphic Design, Web Design",3090207.0,Create Custom Logo is essentially an institution where simple ideas are converted into brilliant and passionate products. We take pride in sharing our customer’s vision towards their business and this makes our work and us unique in all of the industry.,101-250,,,,,,,,101-250,Private,,,,,,6,2022,90664,False,False
Signitiva,2020-01-01,https://signitiva.com,"Houston, Texas, United States","Data and Analytics, Information Technology, Sales and Marketing","Analytics, Information Technology, Lead Management",2298984.0,"Signitiva information technology consulting firm, generating trust and satisfaction to their clients through excellence, effectiveness and development of their employees. They has extensive expertise in implementing business solutions and accelerating the digital transformation of organization.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,78255,False,False
Helio Additive,2020-01-01,https://www.helioadditive.com/,"Wilmington, Delaware, United States","Manufacturing, Science and Engineering, Software","3D Printing, Manufacturing, Software, Software Engineering",226046.0,"Since its establishment in 2020, Helio Additive is developing a smart software to solve one of the most acute bottlenecks in the 3d-printing industry: the lack of an intelligent process simuluation software. Most prints require engineers to manually adjust printing parameters on a trial-and-error basis. The speed and success of this process is highly dependent on the engineer's experience. Helio offers a physics-based process simulation software that enables the adoption of 3d-printing technology in mainstream manufacturing.",11-50,1.0,Seed,2022-02-01,,Seed,,2.0,11-50,Private,,,,,,2,2020,24095,False,False
Afamia Financial,2019-01-01,https://afamiafinancial.com,"Los Angeles, California, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Consulting, Finance, Financial Services",2202361.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,75662,False,False
Zendetta.com,2022-01-01,https://zendetta.com,"New Haven, Connecticut, United States","Media and Entertainment, Sales and Marketing","Digital Media, Public Relations",1967542.0,"WHO AM I I call myself Zendetta, a name inspired by DeirEzzor, my homeland, and by V for Vendetta, the 1982 dystopian political action novel and its namesake freedom fighter, V, whose mask I wore when filming protests. I am a human rights activist, a policy advocate, a dreamer with hopes of freedom, democracy, and decentralization of power, and most importantly, a free-spirited artist. My camera was my brush, Syria is my canvas, and the revolution has become my art. When the Syrian revolution began over 10 years ago, I was one of hundreds of thousands of peaceful activists that took to the streets demanding that our government treat us with dignity and respect. My government responded with brute force to quell the peaceful protests. They used, and continue to use, every means at their disposal to destroy our minds, souls, and bodies. But, their brutality only gave us more reason to continue fighting. WHAT IS MY VISION? Syria must be free from dictatorship and all political detainees must be released. My hope is that this website can serve to educate and inspire others to share in this vision. Through my activism and art, I aspire to encourage others to tell their story and help create a collective for activists, artists, and innovators to push the digital boundaries of humanitarian advocacy.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,70787,False,False
Dataknobs,2023-02-14,https://www.dataknobs.com,"Redmond, Washington, United States","Financial Services, Hardware, Health Care, Information Technology, Manufacturing","Data Center, Finance, Health Care, Manufacturing",187382.0,"DATAKNOBS FOCUS ON DATA CENTRIC AI. USING KNOBS (ABSTRACT LEVERS) WE MAKE DATA USABLE AND USEFUL IN GOVERNED MANNER. USING KNOBS WE CREATE DATA, AUGMENT DATA, ANONYMIZE DATA AND MAKE IT USABLE. TO MAKE DATA USEFUL WE ENABLE EXPERIMENTATION WITH KNOBS. USING KNOBS OUR TOOLS ALSO PUBLISH INSIGHT TO DIFFERENT CHANNELS.",11-50,1.0,Seed,2024-02-29,500000.0,Angel,500000.0,1.0,11-50,Private,,,,,,0,2023,21176,False,False
Cade Strategic Consulting,2022-01-01,https://cadestratcon.com,"Washington, District of Columbia, United States","Data and Analytics, Media and Entertainment, Professional Services","Advice, Analytics, Consulting",1313586.0,"Cade Strategic Consulting offers competitive assessments and reviews, partnering strategy and analysis, capture management and proposal support, organizational design and development, service offering and solution analysis, and development services.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,58330,False,False
Kids Kare Pediatrics,2019-01-01,https://www.kidskarepediatrics.org/,"Midland, Texas, United States","Health Care, Professional Services","Consulting, Health Care, Hospital, Medical",2423107.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,80979,False,False
Town Square,2019-01-01,https://www.townsquare.net,"Nottingham, Maryland, United States","Community and Lifestyle, Health Care","Adult, Health Care, Home Health Care, Medical",1080233.0,"Town Square is a healthcare service for adults. Their services include senior care for individual needs, including medical audiology, podiatry, visiting nurse and physician appointments, and integrated home care and transportation. They offer alzheimer disease treatment. adult day programs are developed, and clinical services.",251-500,,,,,,,,251-500,Private,,,,,,6,2019,53446,False,False
TopLine Insurance,2019-01-01,https://toplineinsurance.com,"Deerfield Beach, Florida, United States",Financial Services,"Auto Insurance, Insurance, Property Insurance",783491.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,46812,False,False
C9 Digital,2018-01-01,https://c9digital.com/,"Seattle, Washington, United States","Information Technology, Professional Services","Information Technology, Outsourcing",2804864.0,"C9 Digital was founded on the idea that helping you access quality talent at a lower cost is a good thing. Your business thrives when smart and competent people are at the helm. Whether you’re looking for new talent to drive growth or save on costs, we believe that when your business prospers, so does everyone else. After all, we’re all interconnected in this new global economy. And as a leading outsourcing service provider, we believe smart companies that desire scale and increased profitability should leverage the enormous talent from all over the world to create a competitive edge.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,85982,False,False
Brekstar International,2018-01-01,https://brekstar.de/,"Frankfort, Maine, United States","Administrative Services, Health Care, Professional Services","Medical, Recruiting, Staffing Agency",2130796.0,,251-500,,,,,,,,251-500,Private,,,,,,6,2018,74375,False,False
ReadyTal,2021-01-01,https://www.readytal.com/,"Denver, Colorado, United States","Information Technology, Internet Services, Professional Services, Software","Information Technology, Internet, Recruiting, Software",297523.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2021,28600,False,False
Glomensio,2021-01-01,https://glomensio.com/,"Scottsdale, Arizona, United States","Consumer Electronics, Hardware, Manufacturing","Electronics, Lighting, Manufacturing",1701182.0,Glomensio offers weather-resistant LED lights with carefully designed enclosure ideal for outdoor applications. The company provides Firefly which enables address numbers to automatically light up as soon as dusk settles.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,66503,False,False
BYTEPAL AI,2020-05-01,https://bytepal.io,"Miami, Florida, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Software",1529991.0,Have you ever just needed someone to talk to and could not think of who to call? This increasing problem was what spurred us at Bytepal to develop and grow an Artificial Intelligence (AI) and machine learning technology that can fit into your life and be that companion you so desperately need.,1-10,,,,,,,,1-10,Private,,,,,,6,2020,63634,False,False
