company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Ursa Minor Brewing,2018-01-01,https://ursaminorbrewing.com,"Duluth, Minnesota, United States","Events, Food and Beverage, Gaming, Media and Entertainment, Music and Audio","Events, Food and Beverage, Gaming, Music",1891985.0,"Ursa Minor Brewing offers wood-fired pizza, taproom events, and games. Their customers contact them through email, phone, and online applications.",11-50,,,,,,,,11-50,Private,,,0.0,5.0,,6,2018,70481,False,False
Sahara Movies,2018-07-12,https://www.saharamovies.com,"Universal City, California, United States",Gaming,"Online Games, Video Games",770390.0,,1-10,,,,,,,4.0,1-10,Private,,,,,,6,2018,46447,False,False
Revel Real Estate,2020-01-01,https://revel.realestate,"Whitefish, Montana, United States","Real Estate, Sports","Property Management, Real Estate, Real Estate Brokerage, Recreation",972767.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,51669,False,False
Wellward Health,2022-01-01,https://wellwardhealth.com,"Austin, Texas, United States","Apps, Health Care, Mobile, Software","Health Care, mHealth, Mobile Apps",124369.0,"Wellward Health is a behavioral health platform providing virtual coaching, therapy, and self-guided activities from the privacy and convenience of your smartphone. The Wellward platform uses machine learning technology and multidimensional assessments to support members’ needs and goals, personalize care, and match members with our expert care team of coaches and therapists. Wellward augments the care journey by analyzing real-time voice, text, and digital interactions. This data provides valuable clinical insights to our care team, detects risks, and motivates and supports members in the moment—24/7, 365 days a year",1-10,1.0,Seed,2022-04-01,300000.0,Pre-Seed,300000.0,1.0,1-10,Private,,,,,,0,2022,15922,False,False
Charmed,2023-01-01,https://charmed.ai/,"Seattle, Washington, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","3D Technology, Artificial Intelligence (AI), Software",51303.0,"Charmed offers 3D art process with our comprehensive suite, by Elevating the game design effortlessly. Creates geometries, beautiful textures,and lively animations.",1-10,1.0,Seed,2024-01-09,500000.0,Pre-Seed,500000.0,,1-10,Private,,,,,,0,2023,6830,False,False
Menda Health,2020-04-01,http://www.menda.health/,"Atlanta, Georgia, United States",Health Care,Health Care,297967.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,28622,False,False
Sensable,2020-01-01,https://www.getsensable.com/,"Palo Alto, California, United States","Administrative Services, Apps, Artificial Intelligence (AI), Data and Analytics, Manufacturing, Other, Science and Engineering, Software","Artificial Intelligence (AI), Industrial Engineering, Project Management, Web Apps",220863.0,"Sensable is a vision platform built for industrial engineering. Sensable allows users to accelerate their Lean, Six Sigma or Time and Motion projects. Users can watch it live as it happens, or schedule timed recordings to observe processes from anywhere in the world at any time. Sensable offers AI-assisted analysis that tracks regions of interest to automatically process hours of repetitive video into detailed activity reports. Sensable's project based web application makes it easy to share findings with fellow engineers and collaborate in real-time.",11-50,1.0,Seed,2020-02-25,,Seed,,2.0,11-50,Private,,,,,,2,2020,23742,False,False
Nudge Focus,2018-03-01,https://nudge.fun,"Mountain View, California, United States","Financial Services, Information Technology, Software","Financial Services, Information Technology, Software",2202266.0,"The Nudge platform drives academic performance through effective student incentives. Through its integration with leading Learning Management Systems (“LMS”) and Student Information Systems (“SIS), Nudge enables parents to reward academic goal achievement with financial rewards.  Effective incentives are based on short-term and medium-term goal achievement and are consistently applied over time.  The Nudge platform allows parents to set rules and monitor results, while the system automates incentive rewards through Nudge Apps Including NudgeCard and NudgeFunds.",1-10,1.0,Seed,2018-10-01,,Seed,,2.0,1-10,Private,,,,,,2,2018,76501,False,False
Instlytics,2020-01-01,https://www.instlytics.com/,"Valrico, Florida, United States","Design, Professional Services, Software","Business Development, Consulting, Web Design, Web Development",2534258.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,82335,False,False
Terradepth,2018-01-01,https://www.terradepth.com/,"Austin, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Geospatial, Internet of Things, Machine Learning, Marine Technology, Robotics",16417.0,"Terradepth is a data-as-a-service company whose mission is to increase ocean knowledge by centralizing and monetizing the world's ocean data in a machine-learning-backed, cloud-based portal (Absolute Ocean).",11-50,3.0,Early Stage Venture,2022-05-09,100000.0,Grant,30100000.0,2.0,11-50,Private,,,3.0,3,Ships Or Other Waterborne Vessels; Related Equipment,0,2018,674,False,False
Momence,2020-01-01,https://momence.com/,"New York, New York, United States","Commerce and Shopping, Information Technology, Internet Services, Professional Services","Business Development, E-Commerce, Information Technology, Internet",113454.0,,51-100,1.0,,2020-08-22,,Venture - Series Unknown,,2.0,51-100,Private,,,,,,3,2020,14785,False,False
Vansanity,2018-01-01,https://vansanity.com/,"Boston, Massachusetts, United States",Health Care,Health Care,629505.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,42366,False,False
BGO Investment Group,2018-01-04,https://www.buygoldonline.io,"New York, New York, United States",Financial Services,Financial Services,851016.0,"Buy Gold Online provides gold bullion investments, precious metals retirement accounts, and gold, silver, and platinum investment portfolio matching for investors of all sizes. They know it is a solid investment choice.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,48642,False,False
Nota,2019-01-01,https://www.heynota.com,"Los Angeles, California, United States","Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software","Artificial Intelligence (AI), Intelligent Systems, Publishing, Software",30021.0,"Nota is a multimedia company using intelligent tech to improve storytelling, bring journalism to the new web and put people at the center of publishing.",11-50,1.0,Seed,2022-12-01,3300000.0,Pre-Seed,3300000.0,,11-50,Private,,,,,,0,2019,3259,False,False
PrintingShell,2018-01-03,https://printingshell.com,"Newark, California, United States","Administrative Services, Commerce and Shopping, Content and Publishing, Manufacturing, Media and Entertainment","E-Commerce, Manufacturing, Packaging Services, Printing",1231242.0,Get Custom Packaging Boxes in different sizes and styles at wholesale prices. Printing Shell Free shipping and Fast Production.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,57004,False,False
Confluence Ballet Company,2021-01-01,https://www.confluenceballet.org,"Pittsburgh, Pennsylvania, United States","Education, Media and Entertainment, Other, Social Impact","Education, Non Profit, Performing Arts",3066147.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,89659,False,False
Inkeep,2023-01-01,https://inkeep.com,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), B2B, Customer Service, Developer Tools, Machine Learning, SaaS, Search Engine, Semantic Search",148439.0,"Inkeep leverages large language models (LLMs) to understand a company’s docs, GitHub issues, StackOverflow threads, community channels, support tickets, and more to provide immediate answers to developer questions.  Inkeep's best-in-class retrieval and search algorithms to find the content that's most relevant to answering customer questions while minimizing hallucinations.  Our search and chat are available as APIs and as beautiful, fully customizable UX experiences.",1-10,2.0,Seed,2023-07-01,,Seed,,2.0,1-10,Private,,,,,,2,2023,18152,False,False
Westar Commercial Realty,2019-01-01,http://www.westarrealty.com,"Lubbock, Texas, United States","Media and Entertainment, Real Estate","Advice, Commercial Real Estate, Property Management",2101491.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,73284,False,False
Kushla Life Sciences,2018-01-01,https://www.kushla.com,"Santa Rosa, California, United States","Biotechnology, Commerce and Shopping, Health Care, Science and Engineering","Biotechnology, Life Science, Wellness, Wholesale",1212398.0,"Kushla Life Science is a cannabis manufacturing and distribution company founded on science, with a focus on the development of newer technologies and methods. They supply cannabis product makers with base components, skilled formulations, and distribution services. Its goal was to encourage people to switch from inhalable cannabis to fast-acting edibles, drinks, and extracts.  That works with both water and oil-based substances of gummies, chocolates, baked goods, beverages, dissolvable powder packets, pressed pills, mints, gel caps, and any other ingestible product are all potentially suitable for R.E.A.C.T.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,55995,False,False
SPYCE Media,2020-01-01,https://www.spycemedia.com,"Naples, Florida, United States","Design, Sales and Marketing","Brand Marketing, Content Marketing, Digital Marketing, Social Media Marketing, Web Design",1088693.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,53623,False,False
Loan People,2019-01-01,https://www.styermortgage.com/,"Austin, Texas, United States","Financial Services, Lending and Investments","Financial Services, Funding Platform, Lending",1968256.0,"Loan People is founded by industry veterans. Loan operations are completed in-house: processing, underwriting, closing, and funding. Loan People offers service and support.",51-100,,,,,,,,51-100,Private,,,,,,6,2019,70769,False,False
Haxion,2023-01-01,https://www.haxion.ai,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Computer Vision, Generative AI, Machine Learning, National Security",233953.0,Haxion develops artificial intelligence for national security applications.,1-10,1.0,Seed,2023-02-24,,Pre-Seed,,,1-10,Private,,,,,,2,2023,24710,False,False
