company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Karma Bay,2020-08-01,https://karmabay.com,"Tucson, Arizona, United States","Commerce and Shopping, Consumer Goods, Sustainability","Consumer Goods, E-Commerce, Green Consumer Goods, Marketplace",1544794.0,"Karma Bay is a brand new ECommerce marketplace built to connect Merchants that shine with Shoppers that care. Our passion is to elevate Merchants by giving them the stage to tell their story. Featured Merchant Communities include Woman-Owned Businesses, Veteran-Owned Businesses, Sustainable Businesses, Local Businesses, Socially Active Businesses and more.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,63314,False,False
NewLand Capital,2018-01-01,https://nlandcapital.com/,"New York, New York, United States","Financial Services, Real Estate","Asset Management, Real Estate, Real Estate Investment",289915.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,28175,False,False
TEKRiSQ,2021-04-30,https://TEKRiSQ.com,"Ponte Vedra Beach, Florida, United States","Financial Services, Information Technology, Privacy and Security, Professional Services, Software","Cyber Security, Information Technology, Insurance, InsurTech, Risk Management, Software",489618.0,"TEKRiSQ streamlines SMB cybersecurity adoption quickly, easily & affordably to make companies resilient to cyber risks, and insurable for a more sustainable industry.",1-10,,,,,,,2.0,1-10,Private,,,0.0,0.0,,6,2021,37531,False,False
Akridata,2018-01-01,https://akridata.com,"Los Altos, California, United States","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Computer, Software",21434.0,"Akridata solves AI Data Logistics challenges of Autonomous Vehicles. Its cloud-managed, scale-out platform spans edge (high speed ingest, prep and prioritization) to core (tiered storage and access). Benefits include global data access (anywhere, anytime), shorter training times, and upto 10x lower storage costs. Backed by Accel and Menlo Ventures.",51-100,3.0,Early Stage Venture,2022-03-15,,Series A,16120000.0,2.0,51-100,Private,,,,,,1,2018,1640,False,False
Write Good Code,2019-06-01,https://writegoodcode.com,"Orlando, Florida, United States","Internet Services, Sales and Marketing, Software","SEO, Web Development",2765703.0,"Write Good Code is a Web Designer company based out of Orlando, Florida with offices in Sanford, FL that specializes in cutting edge web design, search engine optimization (SEO) and internet marketing services. We provide customized websites for many industries that rank high on Google, even in the most saturated markets. No other web design agency in Central Florida delivers a more personalized service that goes above and beyond what our competitors are offering.  Contact us today for a free SEO audit to see how we can help your current website rank higher in search engines like Google. Stop wasting money on Google Ads and have Google PPC Ad Specialists optimize your advertisements to convert browsers into loyal clients today!",1-10,,,,,,,,1-10,Private,,,,,,6,2019,85042,False,False
Shadowing AI,2021-01-01,https://shadowing.ai,"Dallas, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Skill Assessment",282894.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,27743,False,False
FP Alpha,2018-01-01,https://fpalpha.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software","Artificial Intelligence (AI), Financial Services, FinTech, Software",192870.0,,11-50,,,,,,,1.0,11-50,Private,,,1.0,1.0,Computing; Calculating,6,2018,21599,False,False
Databall,2023-01-01,http://www.databall.io,"Nashville, Tennessee, United States",Professional Services,Legal Tech,1621315.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2023,64961,False,False
Healthy-Finds,2018-11-01,https://www.healthy-finds.com/,"West Lake Hills, Texas, United States",Health Care,Health Care,1761949.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,68330,False,False
ByteTrail,2023-01-01,https://www.bytetrail.com,"Plano, Texas, United States","Consumer Electronics, Hardware, Information Technology, Internet Services","Computer, Information Technology, Internet, IT Management",269059.0,"ByteTrail secures the IoT software supply chain, enabling autonomous edge computing and improving the efficiency of distributed devices. The company creates an end-to-end SaaS ecosystem for industrial IoT devices, managing device updates, operating systems, firmware, and applications.",1-10,,,,,,,,1-10,Private,,,,,,6,2023,26960,False,False
Augustus Aerospace Company,2018-01-01,https://www.augustusaero.com,"Denver, Colorado, United States","Manufacturing, Science and Engineering","Aerospace, Industrial Manufacturing",287650.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,28027,False,False
Allay,2019-01-01,https://allaylamp.com,"New York, New York, United States","Consumer Goods, Hardware, Health Care","Consumer Goods, Lighting, Wellness",541307.0,"Allay provides a patented band of soothing light that naturally soothes the brain created specifically for migraine sufferers. The company's narrow band of green wavelengths calms the brain by quieting hyperactive neurons. Whether users suffer from migraines or just need to unwind and rest, Allay harnesses these special wavelengths to help them relax.",1-10,,,,,,,4.0,1-10,Private,,,,,,6,2019,39434,False,False
TAVAS,2019-01-01,https://tavasllc.com,"Las Vegas, Nevada, United States","Financial Services, Other, Professional Services","Accounting, Finance, Financial Services, Professional Services",826360.0,TAVAS provides tax preparation and financial reporting services as a professional consulting firm. Their tax planning advice incorporates recent and pending legislative changes with innovative strategies.,51-100,,,,,,,,51-100,Private,,,,,,6,2019,47974,False,False
RentalRealEstate,2022-01-01,https://rentalrealestate.com/,"Houston, Texas, United States",Real Estate,"Real Estate, Rental Property",409055.0,"RentalRealEstate helps real estate investors (big and small) understand, research, and capitalize on the on the vast opportunities available with rental real estate investments through expert data, reviews, and tools.",1-10,,,,,,,,1-10,Private,,,,,,6,2022,34258,False,False
Solid State Operations,2019-01-01,https://solidstateops.com,"Boise, Idaho, United States","Government and Military, Information Technology, Internet Services, Privacy and Security, Software","Government, Identity Management, Software, Web Hosting",612137.0,,251-500,,,,,,,,251-500,Private,,,,,,6,2019,41803,False,False
AloProtein.com,2018-01-01,https://www.aloprotein.com/,"Turkey, North Carolina, United States",Health Care,Health Care,737740.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,45556,False,False
Sellside,2019-01-01,https://sellside.com,"Union, Kentucky, United States","Commerce and Shopping, Internet Services, Sales and Marketing, Software","Brand Marketing, E-Commerce, E-Commerce Platforms, Enterprise Software, Internet, Product Search, Software, Wholesale",154649.0,"Sellside is an omnichannel commerce network that enables users and organizations to connect, interact, collaborate, integrate, and transact. It leverages technology and social collaboration to enable global entrepreneurs to solve profound and seemingly intractable economic and social problems.",1-10,1.0,Seed,2019-04-12,75000.0,Seed,75000.0,2.0,1-10,Private,,,,,,0,2019,18652,False,False
ChargeShare,2018-01-01,https://chargesharenetwork.com/,"Los Angeles, California, United States",Mobile,Mobile,2225287.0,ChargeShare is fully committed to the future of electric mobility through providing charging stations for electric vehicles. We aim to provide the highest level of service through quality partnerships and customer support.,1-10,,,,,,,,1-10,Private,,,,,,6,2018,77816,False,False
Diverse Cinema,2021-05-01,https://diversecinema.com/,"San Francisco, California, United States","Content and Publishing, Media and Entertainment, Video",Video Streaming,3089491.0,"Diverse Cinema brings Cross-Culture, Black, Latino, Bollywood, Hollywood, LGBTQ+, BIPOC content to the Worldwide audience. Founded by an immigrant woman of color. Streaming now!",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,89403,False,False
The AIR App,2020-03-11,http://theairapp.com,"Dallas, Texas, United States","Apps, Internet Services, Mobile, Sales and Marketing, Software, Sports","App Marketing, Apps, Mobile Apps, Social Network, Software, Sports",204940.0,"The AIR App is a platform that combines the concepts of social networking for athletic opportunities, exposure, and recruiting. The AIR App was founded in 2020 and was headquartered in Texas, USA.",1-10,2.0,,2022-05-05,,Venture - Series Unknown,,1.0,1-10,Private,,,,,,3,2020,22509,False,False
Coaster,2022-01-01,https://www.trycoaster.com,"San Francisco, California, United States","Software, Travel and Tourism","Adventure Travel, Software, Travel",80081.0,,1-10,1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,2.0,1-10,Private,,,,,,0,2022,10825,False,False
