company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
NitPickyUSA,2023-08-01,https://www.nitpickyusa.com/top-rated-lice-removal-near-me,"New York, New York, United States",Health Care,Medical,934213.0,"Struggling with a persistent head lice problem and not sure where to turn? Your search ends here. NitPickyUSA, a top-rated lice clinic, offers effective head lice treatment and head lice removal services that will help you get rid of those pesky critters once and for all. In this comprehensive guide, we'll walk you through everything you need to know about head lice and why NitPickyUSA is your best option for lice-free living. Let's dive in!",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,0,2023,50730,False,False
Bindupoint,2018-01-01,https://bindupoint.com,"Lake Elsinore, California, United States","Events, Health Care, Media and Entertainment, Sports","Events, Fitness, Health Care, Wellness",902830.0,"Bindupoint provides wellness and fitness services. They offer services that include reflections, meditation, sound therapy, and yoga. They provide events, retreatment, and private sessions. An online inquiry form is available on the company's website.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,49959,False,False
VivoDoc,2020-01-01,https://vivodoc.com,"Plano, Texas, United States","Apps, Health Care, Mobile, Software","Health Care, Mobile Apps, Software",470172.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,36781,False,False
Earthjoy,2019-01-01,https://earthjoyapp.com/,"San Francisco, California, United States","Apps, Information Technology, Software","Apps, Information Technology, Software",788641.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,46955,False,False
The Gradient Boost,2020-02-01,http://thegradientboost.com/,"New York, New York, United States","Education, Software","E-Learning, EdTech",901912.0,The Gradient Boost is an online mentor guided data science school. The Gradient Boost focus on delivering an online data science education from both a theoretical and practical perspective.,1-10,1.0,Seed,2020-10-19,0.0,Pre-Seed,0.0,3.0,1-10,Private,,,,,,2,4,2020,49935,False,False
Second Chance Credit Report,2018-01-01,https://en.rectificatucredito.com,"Deltona, Florida, United States","Financial Services, Lending and Investments, Professional Services","Consulting, Credit, Finance",2442330.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,80644,False,False
DiversityBot,2022-10-01,https://diversitybot.com/,"San Francisco, California, United States","Administrative Services, Software","Human Resources, Software",2892803.0,DiversityBot helps improve inclusive language at scale by detecting non-inclusive language and making suggestions. Our comprehensive list of 500 non-inclusive phrases and diversity calendar are the best resource for educating your team on diversity and inclusive language.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2022,87763,False,False
African Women Entrepreneurship Cooperative,2018-01-01,https://www.weareawec.org,"New York, New York, United States","Education, Other, Professional Services, Sales and Marketing, Software","Consulting, E-Learning, Lead Management, Professional Services",2179677.0,African Women Entrepreneurship Cooperative is a leadership and management training program that empowers women. African Women Entrepreneurship Cooperative was founded in 2018 and was headquartered in New York.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,75204,False,False
Ampled,2018-08-01,https://www.ampled.com,"Brooklyn, New York, United States","Financial Services, Internet Services, Media and Entertainment, Music and Audio","Crowdfunding, Internet, Music",640139.0,"Ampled allows music artists to be directly supported by their listeners on a monthly recurring basis and serves as a platform for unique, underutilized, and exclusive content. A public benefit corporation, Ampled's mission is to make the music ecosystem more fair and equitable for artists and has a shared artist ownership model.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,42720,False,False
Software Legacy Partners,2023-01-01,https://www.softwarelegacypartners.com/,"Danville, California, United States","Financial Services, Lending and Investments",Venture Capital,361424.0,,11-50,1.0,,2023-08-08,0.0,Venture - Series Unknown,0.0,,11-50,Private,,,,,,3,1,2023,32051,False,False
Vera Herbals,2018-01-01,https://veraherbals.com,"Rifle, Colorado, United States","Commerce and Shopping, Health Care, Sustainability","E-Commerce, Health Care, Sustainability, Wholesale",2013069.0,"Vera Herbals sells herbal products on their website. Their product categories such as herbal remedies, spagyric tinctures, topicals, salves, medicinal mushrooms, beauty, and skincare.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,71634,False,False
Whiznook,2019-01-01,https://www.whiznook.com/,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Education, Gaming, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Education, Information Technology, PC Games, Video Games",1094329.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,54419,False,False
Nonsensible Productions,2020-01-01,https://nonsensible.fm/,"Portland, Maine, United States","Media and Entertainment, Music and Audio","Internet Radio, Media and Entertainment, Podcast",2953077.0,"Nonsensible Productions is a podcast media and production company that offers production services. It was founded by Nathan Tower in Portland, Maine in 2020.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,88293,False,False
California Website Designer,2023-01-01,https://californiawebsitedesigner.net/,"Westminster, California, United States","Commerce and Shopping, Design, Information Technology, Internet Services, Real Estate, Sales and Marketing, Software","E-Commerce, Graphic Design, Information Technology, Marketing, Real Estate, SEO, Web Design, Web Development, Web Hosting",1414741.0,"Marketing Company-Website Design, Website Development, SEO, Social Media Management, Graphic Design.  Full service marketing company! Helping businesses get the online exposure they deserve!",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,1,2023,61164,False,False
Gold Coast Angel Investors,2019-01-01,https://goldcoastangels.vc,"Miami, Florida, United States","Financial Services, Lending and Investments, Other","Angel Investment, Financial Services, Professional Services, Venture Capital",304558.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,28978,False,False
Yosemite Foods,2018-01-01,https://yosemitefoods.com,"Stockton, California, United States","Commerce and Shopping, Food and Beverage","Food and Beverage, Food Processing, Retail, Wholesale",705136.0,"Yosemite Foods is a distributor of pork, beef, poultry, and other meats. They provide belly ribs, butt boneless, carcass market hogs, luau hogs, and suckling pigs. They also offer chicken wings, chicken drumsticks, fryers, chicken feet, and more.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,6,2018,44616,False,False
Pan American Solutions,2020-01-01,https://panamericansolutions.com,"Sheridan, Wyoming, United States","Information Technology, Software","Information Technology, Software",1683758.0,"Pan American Solutions is an IT services and solutions provider. They provide talent outsourcing and systems integration services. They offer software factory, process automation​, ai, and data analytics​.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,66837,False,False
DVX,2022-01-01,https://www.dvx.ai,"Miami, Florida, United States","Data and Analytics, Information Technology, Software","Analytics, Data Integration, Database",638688.0,"DVX focuses on controlling data privacy, migration handling, structuring, and enrichment.  DVX identifies data products built on responsible data practices that empower businesses and organizations. DVX was founded in 2022 and was headquartered in Miami, Florida.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,42670,False,False
Storm-Tek,2019-01-01,https://www.storm-tek.com,"Houston, Texas, United States","Administrative Services, Hardware, Mobile, Other","Project Management, Telecommunications, Wireless",611683.0,"Storm-Tek provides underground utility installation using the horizontal directional drilling method, aerial utility installation, equipment, project management, restoration, and private and civic utility installations, fiber services, installation services, structured cabling, system audits, wireless networking, and repair and maintenance.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,5,2019,41788,False,False
Future Arts,2021-01-01,https://www.futurearts.co,"Seattle, Washington, United States","Media and Entertainment, Other, Social Impact","Art, Media and Entertainment, Non Profit",206502.0,"Future Arts connect, commission, mentor, and develop showcasing opportunities for emerging & established new media artists filled with the wilderness of hungry coyotes & the engineering of spaceship motherboards.",11-50,1.0,,2023-04-04,25000.0,Grant,25000.0,,11-50,Private,,,,,,1,3,2021,22621,False,False
Masada Funding,2021-01-01,https://masadafunding.com,"Wilmington, Delaware, United States","Financial Services, Lending and Investments","Finance, Financial Services, Funding Platform",3013168.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,88958,False,False
LiDARit,2019-01-01,https://lidarit.com/,"Orlando, Florida, United States","Design, Hardware, Other, Science and Engineering","Laser, Product Design, Small and Medium Businesses",2556220.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,2.0,,6,5,2019,81980,False,False
Institute of Digital Engineering,2021-01-01,https://www.ideusa.org,"Mooresville, North Carolina, United States","Community and Lifestyle, Education, Other, Social Impact","Communities, Non Profit, Training",3055712.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,89760,False,False
Racion Global,2019-01-01,https://racionglobal.com,"Ohio, Illinois, United States","Administrative Services, Financial Services, Professional Services","Accounting, Business Development, Call Center",1204174.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,56209,False,False
Gogoanime247 watch anime for free,2020-03-20,https://gogoanime247.com/,"Texas, South Carolina, United States",Media and Entertainment,"Digital Entertainment, Media and Entertainment",1389625.0,"GogoAnime247.com home page really has the Japanese manga & anime style, very bright and colorful. Our goal is to bring anime fans and folks who are very new to it all together to share their opinions about anime and japan culture. We hope to inspire people to help spread their love of anime to others.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,60073,False,False
SOVA Innovation Hub,2020-01-01,https://sovainnovationhub.com,"South Boston, Virginia, United States","Other, Professional Services, Social Impact","Management Consulting, Non Profit",132845.0,The SOVA Innovation Hub is a non-profit organization established in 2020 with investments by Mid-Atlantic Broadband Communities Corporation (MBC) and Microsoft TechSpark.,1-10,1.0,,2023-09-12,1300000.0,Grant,1300000.0,,1-10,Private,,,,,,1,4,2020,16787,False,False
iMama,2021-01-01,https://imama.us,"Raleigh, North Carolina, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Machine Learning",147978.0,iMama is a digital health platform that provides healthcare solutions for its patients. The platform uses AI and machine learning to help mothers prolong their breastfeeding cycle and help employers provide nursing moms with lactation support benefits.,1-10,3.0,Seed,2021-08-03,0.0,Pre-Seed,10000.0,,1-10,Private,,,,,,1,3,2021,18107,False,False
