company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
First Destination,2018-01-01,https://www.firstdestination.net,"Woodridge, Illinois, United States",Transportation,"Freight Service, Shipping, Transportation",2076298.0,"First Destination provides dry freight, refrigerated, and flat-bed services. Their services include full truckload, less than truckload, and refrigerated. Their full truckload shipping is usually best suited when a freight shipment exceeds 5,000 to 10,000 pounds, depending on the commodity being shipped. They specialize in shipping refrigerated commodities such as refrigerated food, frozen food, drinks, chocolate, fresh produce, meat products, seafood, wine, and alcohol.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,73670,False,False
Abound Bio,2019-01-01,https://aboundbio.com/,"Pittsburgh, Pennsylvania, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Medical, Therapeutics",284053.0,"Abound Bio specializes in generating antibody-based biological therapeutics to meet medical needs in the fields of cancer and infectious disease. Its team has developed several very large (>1011 clones each), diverse human antibody libraries in standard Fab and scFv, and unique VH domain formats. It can rapidly (days to weeks) discover novel, high affinity, binders in multiple formats, engineer them if needed to improve their drugability (developability), and convert them for multiple uses including IgGs, multispecific, CARs, fusion proteins, and antibody-drug conjugates (ADCs).",11-50,0.0,M&A,,0.0,,0.0,,11-50,Private,,,1.0,0.0,Organic Chemistry,5,5,2019,27800,False,False
IpHaus,2018-01-01,https://www.iphaus.co/,"New York, New York, United States",Real Estate,"Building Material, Construction",666343.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,43498,False,False
Adrennial,2019-02-02,https://www.adrennial.global,"Reston, Virginia, United States","Content and Publishing, Media and Entertainment, Sports, Travel and Tourism, Video","Content Creators, Media and Entertainment, Outdoors, Travel, Video Streaming",1418501.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,61077,False,False
See The Fleet,2018-01-01,https://www.seethefleet.com,"Arlington, Texas, United States","Government and Military, Privacy and Security, Transportation","Fleet Management, Public Safety, Security",2627737.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,83972,False,False
ZING Solutions,2019-01-01,https://zingpcs.com,"Santa Barbara, California, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Business Development, Finance",1472212.0,"ZING Solutions provides ongoing support. Their services include business planning, funding, registration, and administration.  They identify opportunities for new ventures or improvement of an existing business, implementing industry administrative processes.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,61620,False,False
Farmacopia Farms,2018-01-01,https://farmacopiafarms.com/,"Lebanon, Oregon, United States","Agriculture and Farming, Commerce and Shopping, Food and Beverage","E-Commerce, Farming, Food and Beverage",407033.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,34170,False,False
The Dwell Collective,2019-01-01,http://dwellhere.com,"Smyrna, Georgia, United States",Real Estate,"Commercial Real Estate, Property Management, Real Estate",574247.0,"The Dwell Collective is a real estate firm dedicated to offering the most client service possible in one of greatest life decisions. Founded in 2019 and is based in Smyrna, GA.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,40569,False,False
uPage,2018-01-01,https://www.upage.pk,"New York, New York, United States","Internet Services, Software","Internet, Web Development",1207953.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,56110,False,False
ImmersionOne,2018-01-01,https://www.immersionone.com,"Brea, California, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Gaming, Science and Engineering, Software","Artificial Intelligence (AI), Gamification, Human Resources, Software",1452207.0,"ImmersionOne provides immersive training solutions. We harness the power of gaming and AI to help you hire, train and retain employees.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,61998,False,False
iGOTHAM Capital,2021-01-01,https://www.igotham.com,"Canada, Kentucky, United States","Financial Services, Lending and Investments, Professional Services","Consulting, Financial Services, Venture Capital",558454.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,39991,False,False
Salvus Detect,2018-01-01,https://www.salvusdetect.com/,"Valdosta, Georgia, United States",Health Care,Medical,2046349.0,"Salvus Detection Technology is a light, handheld, and easy-to-use device that can be set to rapidly and accurately detect many pathogens and chemicals.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,72616,False,False
Blu Omega,2020-01-01,https://bluomega.com,"Ashburn, Virginia, United States","Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services","Cloud Infrastructure, Consulting, Cyber Security, Data Management, Information Services",538900.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0.0,0.0,,6,4,2020,39344,False,False
EZ-ERC,2020-01-01,https://www.ez-erc.com,"Fort Lauderdale, Florida, United States","Financial Services, Professional Services","Consulting, Financial Services",360493.0,EZ-ERC is a financial services and Business consultant industry.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,32000,False,False
Aria Reserve,2021-01-01,https://www.ariareserve.com,"Miami, Florida, United States",Real Estate,"Property Development, Real Estate, Residential",3054915.0,,251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,3,2021,89771,False,False
Youvize,2019-10-01,http://www.youvize.com,"Austin, Texas, United States","Commerce and Shopping, Education, Information Technology, Internet Services, Mobile, Professional Services","Consulting, E-Commerce, Education, Information Services, Information Technology, Internet, Mobile",130305.0,"Youvize is a platform that offers coaching, training, teaching, and advising services. They offer services in fitness, counseling, education, business, travel, creativity, and law. The company's contact modes are mail, phone, and physical address.",1-10,2.0,Seed,2020-05-01,210000.0,Pre-Seed,460000.0,2.0,1-10,Private,,,,,,0,4,2019,16534,False,False
Alana Foundation,2021-01-01,https://www.alanafoundationaz.org/,"Avondale, Arizona, United States","Health Care, Other, Social Impact","Health Care, Medical, Non Profit",141613.0,"Alana Foundation is a non-profit organization improving access and quality of healthcare for at-risk members of the community. The organization's goal is to provide care and improve the outcomes for those who are most in need. The Alana Foundation raises private funds and donates time from members of its healthcare team to improve accessibility, quality of care, and patient outcomes.",1-10,1.0,Seed,2022-12-19,400000.0,Seed,400000.0,,1-10,Private,,,,,,0,3,2021,17599,False,False
SILVER TRUCKERS REAL ESTATE,2021-07-08,https://silver-truckers-real-estate.my.canva.site/silver-truckers-real-estate,"Richmond, Kentucky, United States",Real Estate,Real Estate,2720118.0,"SILVER TRUCKERS LLC is a real estate investment company that specializes in buying and flipping condominiums and  in New York. The company was founded in 2022 by [NAIF AQEL BA-AQAIL],Flipping properties is the process of buying them, renting them out, renovating them, then selling them to buyers at a higher price, We are different from other real estate financing companies in a few key ways. First, we specialize in financing condominiums. This means that we have a deep understanding of the condominium market and the unique challenges that condominium investors face. Second, we are a direct lender. This means that we can make decisions quickly and efficiently, and we don't have to go through a third-party lender.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,85704,False,False
Kinger Analytics,2018-01-01,https://kingeranalytics.com,"Lexington, Massachusetts, United States","Data and Analytics, Other, Professional Services","Analytics, Consulting, Customer Service",2565751.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,83409,False,False
Verde Financial Solutions,2020-01-01,https://verderetail.com,"Charlotte, North Carolina, United States","Commerce and Shopping, Hardware, Manufacturing, Software","Manufacturing, Retail Technology, Vending and Concessions",2124537.0,"Verde Financial Solutions provides automated unattended retail systems for CBD, food, and beverage sectors. Their services include functional and software system customization services. They address inquiries through online applications.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,74467,False,False
My Data Outlet,2021-01-18,https://www.mydataoutlet.com,"Chicago, Illinois, United States","Financial Services, Information Technology","Financial Services, Information Services, Information Technology",469433.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,36754,False,False
Emptee Space,2018-01-01,https://empteespace.org,"Oklahoma City, Oklahoma, United States","Community and Lifestyle, Health Care, Internet Services","Communities, Health Care, Internet",3159344.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,91165,False,False
Hedge,2019-01-01,https://gethedge.io,"Madison, Wisconsin, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Bitcoin, Financial Services, FinTech",751094.0,"Hedge, empowers employers and employees to seamlessly convert a customizable portion of their payroll compensation into crypto and securely deposit it into the wallets of their choosing.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,45901,False,False
Fear The Crown,2021-01-01,https://fearthecrown.com,"Dallas, Texas, United States","Gaming, Software","Gaming, Online Games, Software, Video Games",1421541.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,3,2021,61023,False,False
GoghNow,2021-01-01,https://goghnow.com,"Charlotte, North Carolina, United States","Apps, Internet Services, Media and Entertainment, Mobile, Music and Audio, Software","Media and Entertainment, Mobile Apps, Music, Music Streaming",188367.0,"GoghNow is a mobile app helps connect with local musicians for any live music needs, to bring in-person, personalized musician- driven experiences.",1-10,1.0,,2022-10-25,10000.0,Grant,10000.0,,1-10,Private,,,,,,1,3,2021,21247,False,False
Critical Fluid Solutions,2018-01-01,https://fast-tank.com,"Minot, North Dakota, United States","Energy, Natural Resources, Transportation","Logistics, Oil and Gas, Supply Chain Management",1164371.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,55748,False,False
Secured Tech Solutions,2018-01-01,https://securedtechsolutions.com,"Fortville, Indiana, United States","Consumer Electronics, Hardware, Information Technology, Software","Computer, Hardware, Information Technology, Software",2353230.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,78993,False,False
