company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Linknetic,2020-01-01,https://linknetic.net,"Middletown, Delaware, United States","Education, Software",E-Learning,1371341.0,"Linknetic is an online BOOTCAMP ACADEMY specialiszing in visual effects, animation, and games, where the world's best professionals train the next generation of digital artists through affordable online bootcamps and direct links to hiring companies.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,60437,False,False
Stemtric,2021-01-01,https://stemtric.com/,"Baltimore, Maryland, United States","Education, Software","EdTech, Education, Tutoring",2403554.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,79697,False,False
Shah Law Group,2019-01-01,https://www.theshahlawgroup.com,"Costa Mesa, California, United States","Other, Professional Services","Compliance, Legal, Professional Services",2841115.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,86992,False,False
outcome/one,2019-01-01,https://outcome.one/,"Washington, District of Columbia, United States",Transportation,Space Travel,391017.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,33456,False,False
Shone Live,2021-01-01,https://shone.live/,"San Francisco, California, United States","Clothing and Apparel, Commerce and Shopping, Design, Media and Entertainment, Video","E-Commerce, Fashion, Video",756500.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,46057,False,False
EC Admit,2022-01-01,https://ecadmit.com,"Dallas, Texas, United States","Education, Software","Corporate Training, E-Learning, Language Learning",1871263.0,"EC Admit provides extra curricular, college help, tutoring, online coaching, coding, fine arts, debate, and teaching services. They also offer business economics competitions and computer science training services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,69347,False,False
TrendTech Logistics,2020-01-01,https://www.trendtechlogistics.com,"Douglasville, Georgia, United States","Administrative Services, Other, Transportation","Logistics, Project Management, Transportation",2333700.0,"TrendTech Logistics is a project management and logistics company that focuses on project implementation and ground transportation services. They provide financial services, including implementing projects, forecasting, budgeting, tax preparation, and customized multimodal freight brokerage services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,79274,False,False
Transcend,2019-01-01,https://transcendinfra.com,"Princeton, New Jersey, United States","Information Technology, Other, Software","Information Technology, Infrastructure, SaaS, Software",287782.0,"Transcendinfra is a company that operates in the information technology industry. It specializes in software development, with a focus on automating critical infrastructure design. The company offers solutions that are designed to streamline and enhance the efficiency of business operations. Transcendinfra's software is used by a variety of businesses, helping them to manage their infrastructure more effectively. The company's services are backed by a team of professionals who are dedicated to providing innovative solutions to meet the needs of their clients.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,5,2019,28039,False,False
Teleglobal International,2019-01-04,https://teleglobals.com,"Lewes, Delaware, United States","Hardware, Information Technology, Internet Services, Other, Privacy and Security, Professional Services, Software","Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Consulting, Information Technology, Private Cloud, Professional Services",729400.0,"As partners to AWS, Azure, as well as GCP, Teleglobal is a complete platform agnostic services provider. This means our clients always get the most independent and honest advice and solutions. In addition to helping you pick the right bouquet of cloud services for your particular industry and organization, we can also help you leverage the latest tech solution from Containers to Kubernetes to Serverless computing Our expertise runs deep and broad, extending from pre-migration preparation to the actual migration to optimizing your cloud post-migration. We can help you plan your migration and seamlessly move your applications, workloads, and storage in a way that ensures business continuity. Further, our Managed Services arm can take over the complete day-to-day management of your cloud infrastructure, keeping it up-to-date and cost effective.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,45337,False,False
Unlocked Athlete,2021-01-01,https://www.unlockedathlete.com,"Newport Beach, California, United States","Education, Sports","Recreation, Sports, Training",2861490.0,Unlocked Athlete is a sports industry that offers training and tournaments to athletes. They cultivate an elite mindset in order to succeed both on and off the field. They believe that mental performance training is essential for success at the highest levels of competition and unlocking true potential.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,86682,False,False
ProWash Go,2019-01-01,https://prowashgo.com,"Miami, Florida, United States","Apps, Mobile, Software, Transportation","Automotive, Mobile Apps",1043540.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,52583,False,False
Homemade Investment,2020-01-01,https://www.homemadeinvestment.com,"Dania, Florida, United States","Media and Entertainment, Real Estate, Travel and Tourism","Advice, Real Estate, Vacation Rental",802650.0,"Homemade Investment provides vacation rental advisory, design, and management services. They also provide vacation rental management and advisory services. For inquiries, telephone and email contacts are used.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,47322,False,False
Utah Tech Labs,2018-09-28,https://www.utahtechlabs.com/,"Draper, Utah, United States","Commerce and Shopping, Gaming, Hardware, Information Technology, Internet Services, Software","Cloud Data Services, Console Games, E-Commerce, Information Technology, Internet of Things, PC Games, Software, Video Games, Virtual Reality",405644.0,,51-100,0.0,,,0.0,,0.0,2.0,51-100,Private,,,,,,6,5,2018,34114,False,False
Talent Basket,2021-01-01,http://www.talentbasket.com,"San Francisco, California, United States","Administrative Services, Education, Software","EdTech, Human Resources",1094292.0,"Talent Basket is a career service network for emerging markets in Asia, Europe, and the Middle East. We empower global youth with digital skills and online internships from companies all around the world. Founded in 2021, we currently partner with 62 universities from 26 countries to support community-based learning for global students to advance their digital careers with experiential project-based internships.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,54421,False,False
Cure Hydration,2019-03-11,https://curehydration.com/,"New York, New York, United States","Food and Beverage, Sustainability","Food and Beverage, Organic, Organic Food",22145.0,"Cure is a VC-backed hydration brand based in New York City. We’re the only premium hydration brand with a science-backed formula, plant-based ingredients, no added sugar, and 4x the electrolytes of leading sports drinks. The product is based on the World Health Organization's formula for Oral Rehydration Solution that is proven to hydrate as effectively as an IV drip but, unlike other ORS products, the ingredients are non-GMO, sustainably sourced, and have no added sugar. Made with coconut water and pink Himalayan salt, Cure provides everything your body needs for daily hydration and nothing it doesn't.  Cure is backed by a medical advisory board that includes Dr. Roshini Raj, Dr. Dana Cohen, and Brooke Alpert and is FSA/HSA Eligible. In just 4 years, Cure has expanded to over 13,000 retail stores nationwide including CVS, Walgreens, and Sprouts, and was named to the Inc. 5000 list of fastest-growing companies in America at #225 (#10 in Food and Beverage). Cure is a female-founded company, certified Plastic Neutral, and donates a serving for every purchase made to someone in need.    Our investors include Lerer Hippeau, Valedor Partners, Rocana Ventures, Beliade, Silas Capital, Litani Ventures, Joyance Partners, Parallel Ventures, Great Oaks Venture Capital, Simple Food Ventures, Carly Strife (Founder of BARK), Kathleen King (Founder of Tate's Cookies), Philip Krim (CEO at Casper), Nick Green (CEO at Thrive Market), Nas, Andy Roddick and more.",1-10,4.0,Early Stage Venture,2023-10-23,0.0,Series B,8208103.0,2.0,1-10,Private,,,0.0,2.0,,1,5,2019,1776,False,False
CannAscend Ohio,2019-01-01,http://cannascendohio.com,"Cincinnati, Ohio, United States",Health Care,"Health Care, Medical",493982.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,37683,False,False
Colter Dillon,2021-01-01,https://colterdillon.com,"Chapel Hill, North Carolina, United States","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing","Apparel, E-Commerce, Fashion, Textiles",1994382.0,"Colter Dillon offers to pull unicorns out of the closet, measure the key dimensions, and recreate them. They include Pick a colour from the lightweight, super soft, premium fabric. They also include individually cutting the t-shirt pattern based upon measurements; sewing the fabric into the perfectly fitted garment; applying any ink that you selected; and boxing it up and shipping it out in only a few days.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,71943,False,False
Point2Web,2019-01-01,https://point2web.com,"Cheyenne, Wyoming, United States","Advertising, Sales and Marketing","Advertising, Digital Marketing, Marketing, Social Media Marketing",447088.0,"Point2Web is the global marketing ecosystem that provides the most effective performance solutions for advertisers, publishers, and agencies. We offer hands-on media-buying expertise through top paid media channels. WHAT WE OFFER? Performance Network. A one-stop-shop solution with for both advertisers and affiliates. Working with us you will have access to earning with the insurance, finance, dating, e-commerce, sweepstakes and education verticals in the Tier ½  geos. Our internal media buying team of highly professional specialists, quick and responsive support and fast payments will make your workflow more comfortable and profitable than ever before. Agency. Point2Web Agency can help you streamline processes and alleviate the most common pain points while maximizing their ROI. Agency managers pre-moderate your initial advertising flow, provide and help manage ad accounts, help set up effective funnels, and build user acquisition, all in compliance with different platforms' policies. We pride ourselves on providing tailored solutions to any issue so you can focus on the bigger picture. Creative studio.This project was originally part of the P2W Agency department. Due to high demand, it became an independent product. Currently, P2W Creative Studio provides a variety of services, such as turnkey landing pages, creative content, voiceovers, and copywriting. All within 72 hours. Additionally, P2W has a compliance department that monitors all content according to the policies of different platforms: Facebook, Twitter, Google and more. Join us and implement performance in your DNA!",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,35868,False,False
Action Media Group,2019-01-01,https://actionmediagroup.net/,"New York, New York, United States","Advertising, Sales and Marketing","Advertising, Marketing, Outdoor Advertising",1187171.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,55264,False,False
Merov,2022-01-01,https://merov.io/,"Salem, Oregon, United States","Commerce and Shopping, Sales and Marketing","E-Commerce, Retail, Sales, Shopping",1120838.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,53808,False,False
