company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Bethel Kids Dental,2018-01-01,https://www.bethelkidsdental.com,"Lodi, California, United States",Health Care,"Dental, Health Care, Health Diagnostics, Medical, Personal Health",1471420.0,"Bethel Kids Dental will help children develop and maintain healthy smiles for life by educating them about dental hygiene and using preventative maintenance to safeguard against tooth decay, gum disease, and other oral health complications. They offer different treatment approaches tailored to the individual needs of the child. They are dedicated to excellence in all that they do for every child and parent so that they can have a positive experience going to the dentist.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,61638,False,False
Educoin,2022-02-01,https://educoin.store/,"Hanover, Maryland, United States","Education, Software","EdTech, Education, Software",2459545.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2022,80362,False,False
Chris Hervochon,2018-01-01,https://www.betterwaycpa.com/,"Hilton Head Island, South Carolina, United States","Financial Services, Media and Entertainment, Professional Services","Accounting, Advice, Consulting",1466038.0,,1-10,,,,,,,,1-10,Private,,,0.0,0.0,,6,2018,61732,False,False
Zuzan,2020-04-13,https://zuzan.com/,"New York, New York, United States",Information Technology,Information Technology,118585.0,"Our mission is to make the organization of any meeting fast and easy: no matter how many participants, what calendars, crms, mail systems they use or what time zone they live.",11-50,3.0,Seed,2021-03-31,250000.0,Pre-Seed,350000.0,5.0,11-50,Private,,,,,,0,2020,15321,False,False
Health Click Away,2018-01-01,https://healthclickaway.com/,"Houston, Texas, United States","Apps, Health Care, Software, Sports","Apps, Fitness, Health Care, Personal Health, Wellness",366380.0,"Health Click Away at its core is an app designed and created to give every individual a chance to live a healthier and balanced lifestyle. The app provides numerous features that together make it one of the best health and fitness apps out there. From meal planning and finding healthy recipes to calorie counting and fitness tracking it’s all just a click away. Every health and fitness achievement is validated, giving an individual the chance to earn and save cash. By being a part of the community, you get to share and learn from other like minded health enthusiasts too.",51-100,,,,,,,,51-100,Private,,,,,,6,2018,32292,False,False
Tapestry Girls,2019-01-01,http://tapestrygirls.com,"Ann Arbor, Michigan, United States","Clothing and Apparel, Community and Lifestyle, Design, Real Estate","Fashion, Home Decor, Lifestyle",1534564.0,"Tapestry Girls is a global distributor of tapestries, home decor and furnishings.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,63532,False,False
Spoken,2023-10-25,https://spoken.press,"Portland, Oregon, United States","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software","Artificial Intelligence (AI), Media and Entertainment",1554097.0,Spoken combines familiar elements of social and streaming technology into a wholly unique and magical experience centered around one thing… the Spoken word.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2023,63139,False,False
ikkar,2022-01-01,https://ikkar.co,"Newark, Delaware, United States","Professional Services, Sales and Marketing, Software","Business Development, Digital Marketing, Software",1977319.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2022,72256,False,False
Advanced Image Robotics,2020-01-01,http://www.advancedimagerobotics.com,"La Jolla, California, United States","Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Events, Hardware, Media and Entertainment, Science and Engineering, Software, Video","Concerts, Machine Learning, Robotics, SaaS, Software, Video Streaming",289342.0,"AIR is a cloud-native video production platform that makes the camera-to-viewer workflow radically less expensive, simpler, and more sophisticated for the emerging $247B OTT livestreaming market. We make the process of capturing and producing high-end video cost-effective for OTT producers by reducing crew costs through AI-assisted robotics, and reducing upfront capital expenditures through cloud computing. AIR’s team includes accomplished executives from consumer electronics, film & TV production, robotics, and cybersecurity. The company was founded in 2020 and is based in La Jolla, California.",1-10,1.0,,2020-03-12,,Non-equity Assistance,,2.0,1-10,Private,,,1.0,0.0,,3,2020,28140,False,False
BKCO Mortgage,2019-01-01,https://bkcomortgage.com,"Bellingham, Washington, United States",Financial Services,"Finance, Financial Services, Lending",1812923.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,68925,False,False
HealthPoosh,2018-01-01,http://www.healthpoosh.com,"Scottsdale, Arizona, United States","Health Care, Information Technology, Software","Health Care, Information Technology, Software",3219079.0,"HealthPoosh performs the hard work when it comes to transmitting your activity data to your health providers. Whether you use a FitBit®, Garmin™, Suunto, Apple Watch, or the variety of Withings™ devices…it’s as simple as syncing and sharing!",1-10,,,,,,,,1-10,Private,,,,,,6,2018,90700,False,False
BUIDLHub,2019-08-01,https://buidlhub.com,"Columbia, Maryland, United States","Blockchain and Cryptocurrency, Hardware, Information Technology, Internet Services, Other, Sales and Marketing, Software","Blockchain, Cloud Infrastructure, Digital Marketing, Marketing Automation, Sales Automation, Software, Web3",110644.0,We connect dapp smart contracts so others can receive alerts from or query its on-chain data. Our vision is to make it easier for developers and other products to integrate multiple dapps and facilitate the transfer of data across applications.,1-10,1.0,Seed,2020-05-13,100000.0,Angel,100000.0,3.0,1-10,Private,,,,,,0,2019,14463,False,False
threesixfive (365.),2022-01-01,https://www.threesixfive.health/,"Ventura, California, United States","Health Care, Software","Consumer Software, Wellness",127452.0,365 is the easiest way to log meals. Take a photo and let AI count your calories in seconds. Users have lost over +20lbs with 365 since our launch in December 2022.,1-10,3.0,Seed,2023-11-09,25000.0,Pre-Seed,54500.0,2.0,1-10,Private,,,,,,0,2022,16245,False,False
Forward_Space,2018-01-01,https://forward-space.com,"New York, New York, United States","Food and Beverage, Health Care, Sports","Fitness, Nutrition, Wellness",103764.0,"Forward_Space is a virtual fitness hub that involves various fitness routines like dance, music, athletic training, and meditation.",11-50,3.0,,2022-12-07,1000000.0,Venture - Series Unknown,1000000.0,1.0,11-50,Private,,,,,,1,2018,13695,False,False
Boston Bioprocess,2022-01-01,https://www.bostonbioprocess.com,"Champaign, Illinois, United States","Biotechnology, Energy, Food and Beverage, Health Care, Manufacturing, Science and Engineering, Sustainability","Biopharma, Biotechnology, Chemical, Food and Beverage, Manufacturing, Renewable Energy",222904.0,"Boston Bioprocess is a CDMO platform for bringing microbes through pilot scale to industrial scale. The company provides strain evaluation, process development, and scale-up solutions to companies seeking to commercialize yeast, bacteria, and fungal microbes for both fermentation and downstream services.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2022,23895,False,False
Jim Keras Subaru Hacks Cross,2019-08-12,https://www.subarumemphishackscross.com,"Memphis, Tennessee, United States","Internet Services, Other, Professional Services, Transportation","Automotive, Customer Service, Online Portals",2212608.0,"Jim Keras Subaru Hacks Cross is a dealership for both new and used cars. They offer inventory, finance, search facilities, trade programs, and payment calculation services.  They provide customized solutions to the customer and company needs. The customer contact through phone number, email, and application form.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,76322,False,False
Zipinmail,2021-03-31,https://www.zipinmail.com,"Santa Monica, California, United States",Sales and Marketing,Marketing,607192.0,Zipinmail develops a virtual mailbox platform that delivers mail digitally to a mailing address. It is an address-based digital delivery platform. Zipinmail is designed like an email but transmits data using a mailing address. Its mission is to get rid of paper mail and implement a Virtual Postal System.,1-10,1.0,,2022-01-01,,Non-equity Assistance,,1.0,1-10,Private,,,,,,3,2021,41639,False,False
Social Wonder,2022-01-01,https://social-wonder.com/,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), SaaS, Social Media Marketing",281738.0,,11-50,1.0,Seed,2023-01-01,,Pre-Seed,,,11-50,Private,,,,,,2,2022,27674,False,False
Volt,2022-01-01,https://www.askvolt.com,"Cincinnati, Ohio, United States",Internet Services,Search Engine,1506692.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,62533,False,False
Life Consultants,2018-01-01,https://www.lifeconsultantsinc.org,"Chesapeake, Virginia, United States","Health Care, Professional Services","Consulting, Health Care, Psychology, Therapeutics",1051699.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,52760,False,False
mapEDU,2019-01-01,https://mapEDU.com,"Riverside, California, United States","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software","Artificial Intelligence (AI), Business Intelligence, EdTech, Natural Language Processing, Software",398206.0,"mapEDU is an AI-based cloud platform for health professional universities. mapEDU provides services that include curriculum mapping, exam tagging and curriculum inventory for schools of medicine (allopathic & osteopathic), pharmacy, nursing, and dentistry. They help take this process from months or years down to minutes!",1-10,1.0,Seed,2021-02-03,,Seed,,,1-10,Private,,,,,,2,2019,33771,False,False
413Therapy Group,2019-01-01,https://www.413therapygroup.com,"Springfield, Massachusetts, United States",Health Care,"Health Care, Medical, Therapeutics",2176501.0,"413Therapy Group offers individual psychotherapy for adults, adolescents, and children. They provide couples therapy, family therapy, training, and consulting services. They offer treatment for common issues, anxiety, depression, trauma, ptsd, abuse, domestic violence, substance use, gambling, relationship issues, and work stress. They offer compassionate individual therapy services for all ages, including children, tweens, teens, young adults, and adults.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2019,75261,False,False
