company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Upvote,2022-11-01,https://www.goupvote.com,"Des Moines, Iowa, United States",Software,Software,133767.0,"See our future-dated mock press release for the best understanding of Upvote. Voter-turnout at all-time-high as politicians partner with Upvote to better understand their electorate on an issue-by-issue basis. Des Moines, IA – November 5, 2024 Voter turnout among those aged 18 - 35 has reached an all-time high this election cycle, thanks largely to widespread politician partnerships with Upvote. Upvote’s verified information has taken the guesswork out of politics, freeing representatives to act in the best interest of their constituents. Since their inception, Upvote has informed and empowered voters nationwide to instigate change within their political jurisdictions by providing a trusted connection between representatives and their constituents, culminating in a renewed sense of faith in American Institutions. “Before I started using Upvote, I had completely given up on politics,” Shared Nathan P. “I felt like most politicians had a hidden agenda - that they overlooked their constituents in favor of special interests. Now I want to participate because we’re seeing that change is possible.” Upvote transforms the way voters connect with their elected officials by providing a platform that groups, verifies, educates, and empowers them. Their curated, unbiased news feed keeps voters informed and up-to-date on their top policy interests and representatives. Politician ratings give a clear picture of how officials represent important issues. Issue tracking brings plain-language to complex policy and its impact on individuals and their communities. Representative profiles make it easy to understand motivations through campaign finance contributions by special interest, personal investments, voting history by issue, and unbiased bios. Most importantly, verification provides a direct line of communication between voters and their representatives, giving weight to the voice of verified constituents. “I never felt like I actually knew who these politicians were or how their actions matched their words.” shared John H. “I would try to research, but the information was so hard to find and to understand. Now I just check Upvote. Not only do I understand what’s going on, I can see how I’m influencing these outcomes in real-time. It’s addictive.” Beyond serving constituents, Upvote provides a critical service for politicians and their back-office staff. Through their constituent verification mechanism, Upvote has re-architected the public forum to cut through the inherent noise of traditional social media platforms. Officials now know that they’re communicating with real, verified voters in their jurisdiction. They are given a platform to explain their actions and beliefs directly to those that they represent. They are also equipped with granular, proprietary data regarding verified constituent sentiment across all key policy areas. This deep, informed connection allows them to better serve their constituents, and has allowed them to build a reputation through effective service instead of fundraising. “My top priority has always been to effectively serve my constituents, but there was no way for me to stay deeply connected with them at scale.” shared Congressman Brad T. “Aside from town halls and door knocking, it was difficult for me to gather the data-points I needed to serve them on every issue. Now, I check Upvote before every vote on the house floor. My constituents even help me draft language in the bills I bring to subcommittees. The best part is that I’ve gotten so much recognition for my service through Upvote that I don’t need to fundraise nearly as much. I can just focus on serving my community.” Through their platform, Upvote has proven that it is possible to disrupt traditional lobbying and campaign finance, placing democracy’s outcomes back in the hands of the voter.",1-10,1.0,,2023-05-12,50000.0,Debt Financing,50000.0,1.0,1-10,Private,,,,,,1,2022,16880,False,False
CoRegen,2019-01-01,https://coregeninc.com,"Aspen, Colorado, United States","Biotechnology, Science and Engineering",Biotechnology,44919.0,,51-100,1.0,,2024-02-08,14500000.0,Venture - Series Unknown,14500000.0,,51-100,Private,,,,,,1,2019,5815,False,False
Datalands,2019-01-01,http://datalands.co,"New York, New York, United States","Data and Analytics, Design, Information Technology, Media and Entertainment, Professional Services, Software","Consulting, Content Creators, Data Visualization, Graphic Design",1139461.0,"Datalands is a flexible creative studio—designed to scale with the needs of our clients. Focusing on helping brands find the shape of their story—distilling complex ideas, data and information into impactful visualizations. Born in New York—at the intersection of art and science, the company was founded by Liz Meyer, Leandro Castelao, and Gavin Potenza.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,54977,False,False
BH DevCo,2019-01-01,https://bhdevco.com,"Phoenix, Arizona, United States",Real Estate,"Property Development, Real Estate, Residential",1270779.0,"BH DevCo offers logistics and analytics, site selection, design and planning, steel frame structure, and build-to-suit. They specialize in build-to-suit deliveries for national tenants in the e-commerce distribution and fulfilment market. They represent clients throughout the duration of a project, acting as a single, complete resource to lead deals from concept to conclusion.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,57647,False,False
Mobius.energy,2020-01-01,https://www.mobius.energy,"El Segundo, California, United States","Consumer Electronics, Energy, Hardware","Battery, Electronics, Energy",330845.0,,1-10,1.0,,2021-02-18,,Venture - Series Unknown,,1.0,1-10,Private,,,0.0,0.0,Basic Electric Elements,3,2020,30470,False,False
Nutrition for Longevity,2019-01-01,https://nutritionforlongevity.com,"Randolph, New Jersey, United States",Food and Beverage,"Food and Beverage, Organic Food",421663.0,"Nutrition for Longevity offers nutrient meals from recipes. They produce food without synthetic pesticides, fertilizers, fungicides or herbicides. They use aquaponics to reduce their water usage and provide year-round in-door growing.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,34809,False,False
Vaheala,2020-01-01,https://vaheala.com,"Brooklyn, New York, United States","Health Care, Software","Health Care, Software, Wellness",2329962.0,,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2020,79328,False,False
Mind Study Center,2018-01-01,https://mindstudycenter.com/,"Pasadena, California, United States","Health Care, Professional Services","Consulting, Health Care, Mental Health, Personal Health, Psychology",2190877.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,76692,False,False
Media @ Marsons,2021-01-01,https://marsonsmedia.com,"Austin, Texas, United States","Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing","Content Creators, Publishing, SEO",2917956.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,87396,False,False
Lumina Instruments,2019-01-01,https://www.lumina-inst.com,"San Jose, California, United States","Consumer Electronics, Data and Analytics, Design, Hardware, Manufacturing","Electronics, Hardware, Machinery Manufacturing, Manufacturing, Product Research",118917.0,"Lumina Instruments develops laser optical scanning equipment for the rapidly expanding market of glass used in high-tech products. The company was founded in 2019 and is headquartered in San Jose, California.",1-10,1.0,,2021-08-01,256000.0,Grant,256000.0,,1-10,Private,,,6.0,0.0,Testing,1,2019,15359,False,False
RNWBL,2021-01-01,https://www.rnwbl.com/,"Houston, Texas, United States","Energy, Hardware, Science and Engineering, Sustainability","Energy, Renewable Energy, Semiconductor",191756.0,"RNWBL aim to build a more sustainable world, pioneer new economic opportunities, lower the energy burden, and reliably harness renewable resources.",251-500,,,,,,,,251-500,Private,,,0.0,2.0,,6,2021,21504,False,False
Avalanche Insights,2018-01-01,https://www.avalancheinsights.com,"Washington, District of Columbia, United States","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Marketing",394467.0,"Avalanche Insights utilizes artificial intelligence-driven survey technology to deliver deep, qualitative insights at the scale of polling. The company's solution creates resonant communications and marketing campaigns that inspire action in assists of progressive candidates and companies and utilizes cognitive science to yield deep insights into the values, emotions, and attitudes of a community, enabling business leaders to engage customers through human cognition, thereby promoting brands and improving marketing efficiency.",11-50,,M&A,,,,,,11-50,Private,,,,,,5,2018,33604,False,False
Lekka Burger,2019-01-01,https://lekkaburger.com,"New York, New York, United States","Food and Beverage, Transportation","Food and Beverage, Restaurants, Shipping, Snack Food",2367616.0,,1-10,,,,,,,1.0,1-10,Private,,,0.0,6.0,,6,2019,78740,False,False
Physicians Grade,2018-01-01,https://www.physiciansgrade.com,"Miami, Florida, United States","Commerce and Shopping, Consumer Goods, Sales and Marketing","Beauty, E-Commerce, Sales",2961962.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,88188,False,False
Markalon,2018-01-01,https://markalon.com/,"Reston, Virginia, United States","Advertising, Data and Analytics, Internet Services, Sales and Marketing","Advertising, Analytics, Digital Marketing, SEM, SEO",1772770.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,68132,False,False
XpressRun,2021-04-15,https://www.xpressrun.com,"Louisville, Kentucky, United States","Commerce and Shopping, Software, Transportation","E-Commerce, Last Mile Transportation, Logistics, SaaS, Software",247603.0,"A cloud-based platform that provides Same-Day & Next-Day delivery services for e-commerce businesses. We will always offer you the lowest price & quickest delivery on the market, with our unified last-mile delivery API <4M verified drivers & 97% ETA accuracy.  We integrate seamlessly into the platforms businesses uses everyday, including Shopfiy, WooCommerce, Squarespace & more.",11-50,2.0,Seed,2022-08-15,,Pre-Seed,,1.0,11-50,Private,,,,,,2,2021,25593,False,False
Touchstone Advisors,2021-01-01,https://www.touchstoneadvice.com/,"Houston, Texas, United States","Financial Services, Media and Entertainment","Advice, Financial Services, Wealth Management",1837759.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,68485,False,False
