company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
TrainML,2021-05-01,https://www.trainml.ai/,"Chicago, Illinois, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Software",481041.0,"Currently, machine learning developers are expected to not only be experts in data science and model architecture, but also experts in Linux system adminstration, library dependency management, cloud storage technology, networking, and many others. We are helping machine learning developers get back to doing machine learning by taking care of these ancillary activities for them. The trainML platform lets you start training models on GPUs without the fuss of server management, SSH tunnelling, or data and library management gymnastics. Whether you want to run a GPU-enabled Jupyter Notebook or run dozens of parallel model training experiments, you can be up and running with just a few clicks. Not only that, our GPUs are 90% cheaper than other providers.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,2.0,,6,2,2021,37188,False,False
"Positive Insights Consulting, LLC",2020-01-01,http://www.positiveinsightsconsulting.com,"Dedham, Massachusetts, United States","Data and Analytics, Information Technology, Professional Services, Software","Analytics, Business Intelligence, Consulting, Data Integration",1399903.0,"Positive Insights Consulting, LLC is a private consultancy firm that develops insights through reliable and scalable data analytics.  We help companies size opportunities that enable them to successfully execute with equal strength across growth, profitability, sustainability, and trust. By building and formulating deep, data-driven insights, we power organizations with the right tools, transparency, and measurement. Leveraging our proven frameworks and selected technology partners, we provide recommendations and support companies with custom dashboards and reports enabling greater visibility for decision-makers on defined metrics of success (KPIs). Using a combination of conditional, variable, and fixed inputs we calculate a consistent, reliable performance result and forecast reasonable future performance for our clients. Our goal is to shift ""problems"" into ""positive insights“ to ultimately improve a company’s bottom line.  The answers are in the data.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,59858,False,False
Sound Mind Live,2019-01-01,http://www.soundmindlive.org,"New York, New York, United States","Health Care, Media and Entertainment, Music and Audio, Other, Social Impact","Health Care, Mental Health, Music, Non Profit",857078.0,"Sound Mind Live is a non-profit organization that focuses on building a community and open dialogue around mental health through music. It was founded in 2019 and was headquartered in New York, New York.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,48791,False,False
IGM Accounting,2019-01-01,https://igmaccounting.us ,"Winchester, Virginia, United States","Financial Services, Professional Services","Accounting, Consulting, Financial Services",3137644.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,90144,False,False
Tabania,2018-12-24,https://www.tabania.com,"San Francisco, California, United States","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing, Software","Affiliate Marketing, Cloud Storage, Developer APIs, Developer Tools, E-Commerce, Enterprise Resource Planning (ERP), Enterprise Software, Productivity Tools, Retail, Task Management",231464.0,"Tabania is an American online e-commerce platform providing users to purchase and sell products. Tabania facilitates consumer-to-consumer and business-to-consumer sales through it's online platform. Operating in more than 18 countries, Tabania provides its services through websites such as Tabania.com, Tabania.ca, Tabania.in, Tabania.ru, Tabania.mx, Tabania.fr, Tabania.uk, and more, along with the mobile application for IOS and Android devices. The company was founded in 2018 and is headquartered in San Francisco, California, and has offices in other countries.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,5,2018,24520,False,False
Human Strategy Group,2021-01-01,https://www.humanstrategygroup.com,"New York, New York, United States","Administrative Services, Professional Services","Consulting, Human Resources, Outsourcing",1703073.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,66474,False,False
Tomestic,2019-01-01,https://www.tomestic.com,"Atlanta, Georgia, United States","Content and Publishing, Education, Hardware, Information Technology, Media and Entertainment, Software","Augmented Reality, EdTech, Education, Information Technology, Publishing",440641.0,"Tomestic is a hybrid medium of publishing, digital production, and information technology that merges physical and digital worlds to create an immersive reading experience. Our app activates an augmented reality mosaic of music, video, and animation, stimulating all senses and engaging long-term memory.",1-10,1.0,Seed,2021-04-08,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,5,2019,35612,False,False
ComeClosely,2019-03-22,https://www.comeclosely.com,"Austin, Texas, United States","Events, Internet Services, Media and Entertainment, Software","Event Management, Internet, Social Media, Social Network, Software, Ticketing",134104.0,"ComeClosely is an experiential platform that will create unique and memorable moments as the users interact with the platform and attend live events breaking the existing barriers of social isolation and helping to make events more engaging. By leveraging its sophisticated understanding of user engagement, ComeClosely curates authentic experiences that strategically match venues, experiences, and audiences across a wide range of events.",1-10,1.0,Seed,2021-04-12,700000.0,Pre-Seed,700000.0,1.0,1-10,Private,,,,,,0,4,2019,16911,False,False
University HQ,2018-12-01,https://universityhq.org/,"Scottsdale, Arizona, United States",Education,Higher Education,428461.0,"At University Headquarters we are an industry-leading, independent educational organization. We have compiled a comprehensive set of information for students who wish to pursue a higher education. We are your all-in-one source for information on colleges, entrance requirements, and career paths. We provide career guides that will help you navigate all of the requirements to gain entry to programs, become certified, or move up the career ladder in your chosen field. If you are unsure about your future career path, we provide information to help you research different career fields, expected earnings, employment outlook, and growth prospects. At University Headquarters, we have created an independent and unbiased compilation of everything you need to find and pursue the higher education and career path of your dreams. At University Headquarters, our goal is to be your unbiased source for independent news and comprehensive information about career paths, requirements, universities, scholarships, and news about new programs. Our information on varies from the broad strokes to individual accredited programs in your state that will support your major and career goals. Learn what the top degrees are in your state and what jobs you can get into with just an associate or certification. We also include scholarship information for specific degrees or career choices as well as those provided by states for local students. We’ll help you figure out what you want to study when you get to college, how to return to school or transfer to a new one, and much more.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,35130,False,False
Awtomatic,2020-01-01,https://www.awtomatic.app,"San Francisco, California, United States","Commerce and Shopping, Internet Services, Other","E-Commerce, E-Commerce Platforms, Subscription Service",566227.0,Bundle is a subscription platform for merchants and shoppers. The company helps brands reimagine how they build long term engagement—through subscription and member services.,1-10,1.0,Seed,2020-08-22,0.0,Pre-Seed,0.0,3.0,1-10,Private,,,,,,2,4,2020,40289,False,False
LobiBox,2019-01-01,https://lobibox.com/,"Phoenix, Arizona, United States","Administrative Services, Information Technology, Manufacturing, Privacy and Security","Information Technology, Manufacturing, Physical Security",579007.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,40716,False,False
MinMax AI,2022-11-11,https://minmax.ai,"Seattle, Washington, United States","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Science and Engineering, Software","Artificial Intelligence (AI), Blockchain, Finance, Web3",194955.0,"MinMaxAI is a Seattle-based technology company that specializes in the development of Artificial Intelligence (AI) solutions for natural language processing and trading using Sequential Learning. Founded in November 2022 by former executives of Microsoft and Alibaba, the company aims to bring innovation and breakthroughs to the AI industry. The company's first product is an AI Engine tailored for Web3, which covers a wide range of AI hotspots such as aigc, chat, search, and recommendation. This AI engine assists consumers of digital assets in discovering and researching relevant information. MinMaxAI's website provides more information about the company and its products. The company's team introduction page features a list of their experienced team members with backgrounds in tech giants such as Microsoft, Alibaba, and Google. The team consists of AI experts, software developers, and entrepreneurs.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,21746,False,False
Female Founders Pitch Summit,2021-05-01,https://femalefounderspitchsummit.com/,"Los Angeles, California, United States","Community and Lifestyle, Financial Services, Lending and Investments, Professional Services","Funding Platform, Professional Networking, Social, Women's",1378707.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,60291,False,False
