company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
TK Accessibility Consulting,2021-01-01,https://www.tkaccessibility.com,"Park Ridge, Illinois, United States","Other, Professional Services","Consulting, Customer Service, Professional Services",3205721.0,"TK Accessibility Consulting provides consultancy services. They focus is on assisting owners, contractors, designers, and financial services consultants to identify accessibility non-compliance and provide recommended resolutions. They address inquiries throuh email and online applications.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,90789,False,False
Candy Cars,2021-01-01,https://www.candycars.com,"Syracuse, New York, United States","Commerce and Shopping, Other, Transportation","Automotive, Retail, Service Industry",1532916.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,63575,False,False
NovelCath,2019-01-01,https://novelcath.com/,"Minneapolis, Minnesota, United States","Health Care, Manufacturing","Health Care, Manufacturing, Medical Device",813210.0,"NovelCath is specializes in the design, development, and manufacturing of minimally invasive interventional delivery systems ranging from Structural Heart to Electrophysiology and Neurovascular applications.",11-50,0.0,M&A,,0.0,,0.0,,11-50,Private,,,,,,5,5,2019,47600,False,False
HealthTech Arkansas,2019-01-01,https://www.healthtecharkansas.com/,"Little Rock, Arkansas, United States","Financial Services, Health Care, Lending and Investments","Finance, Financial Exchanges, Health Care, Medical",118499.0,"HealthTech Arkansas is an investment firm that targets three areas of healthcare innovation digital health, medical devices, and diagnostic platforms. The firm seeks technologies that can improve our providers’ operations by improving the quality of care, enhancing efficiencies, and reducing costs.",1-10,1.0,Seed,2019-07-08,815000.0,Seed,815000.0,,1-10,Private,,,,,,0,5,2019,15311,False,False
Most Wanted Co,2021-01-01,https://www.themostwanted.co/,"New York, New York, United States","Advertising, Information Technology, Internet Services, Sales and Marketing","Advertising, Brand Marketing, Digital Marketing, Information Technology, SEO",1310435.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,58402,False,False
Blessed Community International,2020-01-01,https://blessedcommunity.org,"Atlanta, Georgia, United States","Community and Lifestyle, Education, Other, Social Impact","Communities, Non Profit, Training",1402376.0,"Blessed Community International is a non-profit organization that educates and empowers future community leaders. Their assistance services provide training, networking, funding, and a platform for the launch of community projects.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2020,59810,False,False
Alpha Impact Investment Management Partners,2018-04-01,https://www.aiimpartners.com/,"Palo Alto, California, United States","Financial Services, Lending and Investments","Finance, Financial Services, Impact Investing",183044.0,"AiiM Partners invests in technology-enabled companies addressing climate change and equity/access, targeting a $17 trillion market opportunity in oceans/water, air/energy and land/agriculture. AiiM Partners' team has a combined 160 years of investment, operating, and industry experience in building global, successful businesses. Women founders and CEOs form half of the AiiM Partners Fund assets while over half of the assets are with people of color.",11-50,1.0,Seed,2020-01-01,0.0,Seed,0.0,1.0,11-50,Private,,,,,,2,5,2018,20858,False,False
Maid Central,2019-02-01,https://maidcentral.com,"Charleston, South Carolina, United States",Software,Software,469342.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,5,2019,36746,False,False
Halcyon Nurse Staffing,2022-01-01,https://halcyonnursestaffing.com,"El Segundo, California, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",2781563.0,"Halcyon Nurse Staffing provides for services nurses and respiratory therapists with medical facilities. They support health, dental, vision, 401k match, licensure, certification, and reimbursement solutions. They provide services for travel nursing, allied health, and hospital sectors.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,86329,False,False
AutoHunter,2020-01-01,https://autohunter.com/,"Phoenix, Arizona, United States",Commerce and Shopping,"Auctions, Online Auctions",1129611.0,"AutoHunter provides an online auction solution built on innovative technology supported by an award-winning customer service team. a seasoned team of automotive experts guide, inform, and educate consignors and bidders using our Safe-n-Secure™ platform producing an efficient transaction at the right hammer price.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,55182,False,False
Everest Dental,2019-01-01,https://www.everestdentalpc.com,"White Plains, New York, United States",Health Care,"Dental, Health Care, Medical, Personal Health",2152575.0,"Everest Dental offers cosmetic dentistry, dental technology, periodontics, restorative dentistry, and family dentistry services. They provide them with personal care that meets their unique needs. For inquiries, phone numbers are available on their websites.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,74029,False,False
SoFlo SAT Tutoring,2019-05-01,https://soflotutors.com/,"Hollywood, Florida, United States","Education, Software","EdTech, Education, Tutoring",622166.0,We are exceptional online SAT/ACT tutors and college counselors that develop a personalized strategy tailored to your child's strengths and weaknesses. We also offer free tutoring to those in need; money shouldn’t stop someone from achieving their dreams.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,4,2019,42122,False,False
Strategic Remarketing Solutions,2019-01-01,https://srsadvantage.com,"Hoffman Estates, Illinois, United States",Transportation,"Automotive, Logistics, Recreational Vehicles",360976.0,"Strategic Remarketing Solutions is a source for vehicle remarketing, repossession, and title management. Their services include vehicle inventory management, compliance and information security, nationwide recovery management, skip tracing, transportation and logistics management, title management, channel selection management, auction selection, vehicle inspection and reconditioning, auction representation, sales processing and auditing, and benchmarking auction sale results.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,32026,False,False
iCreativeStudio,2020-03-03,https://icreativestudio.com/us-en/,"Miami, Florida, United States","Advertising, Apps, Design, Internet Services, Professional Services, Sales and Marketing, Software","Advertising, Apps, Business Development, Digital Marketing, SEO, Software, Web Design, Web Development",796311.0,"iCreativeStudio is a leading brand development, marketing services, and creative agency. With our expertise and passion for all things creative, we help businesses stand out in a crowded marketplace and successfully connect with their target audience. Our team of talented professionals combines innovative thinking with strategic planning to create impactful campaigns that drive results. We specialize in comprehensive brand development, helping businesses establish a strong identity that reflects their mission, values, and unique selling proposition. From creating eye-catching logos and visual elements to developing a cohesive brand strategy, we are dedicated to crafting brands that leave a lasting impression. In addition to brand development, we offer a range of marketing services aimed at maximizing our clients' reach and impact. Our team excels in creating compelling content across various platforms including social media, websites, print materials, and more. We also utilize data-driven insights and analytics to optimize marketing campaigns and ensure the highest return on investment. At iCreativeStudio, creativity is at the core of everything we do. Our team thrives on innovation and constantly pushes boundaries to deliver exceptional results for our clients. Whether you're a startup looking for an impactful launch or an established business seeking a refresh, our tailored solutions will help you achieve your goals. Partner with iCreativeStudio today and let us take your brand to new heights through our unmatched creativity, strategic approach, and unwavering dedication to excellence in branding and marketing.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,47154,False,False
Fundfi Merchant Funding,2020-01-01,https://www.fundfimerchantfunding.com,"Hempstead, New York, United States","Financial Services, Professional Services","Consulting, Financial Services, Lending",393091.0,"Fundfi Merchant Funding is a financial consultant. They provide a merchant cash advance, MCA, financing, lending, direct funders, ISO relations, business funding, business loan, small business cash advance, and business capital.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,33544,False,False
SPACE IN 60,2019-01-01,https://www.spacein60.com,"Orlando, Florida, United States","Media and Entertainment, Music and Audio, Science and Engineering, Transportation","Aerospace, Podcast, Space Travel",1922259.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,69946,False,False
Anu Heritage Care,2020-01-01,https://www.anuheritagecare.com,"Burlington, New Jersey, United States","Administrative Services, Professional Services","Employment, Human Resources, Staffing Agency",3105180.0,"Anu Heritage Care provides recruiting services. Their services include certified nursing assistant staffing, licensed practical nursing staffing, and registered nursing staffing.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,90463,False,False
Vector,2019-01-01,https://vectorclimate.com,"Boca Raton, Florida, United States","Consumer Electronics, Data and Analytics, Hardware, Mobile","Mobile, Mobile Devices, Test and Measurement",1298124.0,"Vector made it easy to adjust the vectors fan speed, oscillation rate, or misting levels with the touch of a button.  If you want any information please contact them via phone call or email.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,58656,False,False
PeerBoard,2019-08-13,https://peerboard.com,"Los Angeles, California, United States","Commerce and Shopping, Community and Lifestyle, Internet Services, Software","Communities, E-Commerce, Private Social Networking, SaaS, Social Network",223549.0,"PeerBoard is a plug and play community platform with a heavy focus on user experience and deep integrations, including our WordPress, Shopify and Thinkific plugins and rich SDK/API capabilities. Extend your website with a community space!",11-50,3.0,M&A,2020-10-01,0.0,Seed,0.0,1.0,11-50,Private,,,,,,2,4,2019,23936,False,False
The Aviation Agency,2018-04-13,https://theaviationagency.com,"Bloomington, Minnesota, United States","Advertising, Sales and Marketing","Advertising, Digital Marketing, Marketing",1272671.0,"The aviation agency is a full-service advertising and marketing agency that caters exclusively to the needs of aviation, aerospace, and commercial airlines. We love aviation and want to bring the freedom that flight enables to as broad of an audience as possible.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,57607,False,False
DrTech,2019-01-01,https://your-drtech.com,"Maple Valley, Washington, United States","Consumer Electronics, Hardware, Information Technology, Other, Privacy and Security, Software","Computer, Network Security, Software, Technical Support",2365566.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,78784,False,False
Exposure It Real Estate Media,2020-01-01,https://www.exposureit.com,"Pittsburgh, Pennsylvania, United States","Content and Publishing, Media and Entertainment, Other, Real Estate, Video","Commercial, Photography, Real Estate, Residential, Video",1283157.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,57346,False,False
Co Conspirators Agency,2021-01-01,https://coconspiratorsagency.com,"Seattle, Washington, United States","Advertising, Professional Services, Sales and Marketing","Advertising, Freelance, Marketing",749146.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,45861,False,False
